id,ident,normalized,timestamp,channel,pattern,filename,request_raw,request_url,attackerIP,attackerPort,victimPort,victimIP,connectionType,connectionProtocol,priority,header,signature,sensor,connectionTransport,remoteHostname
55560c719f8c6d649a2a56b5,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-15T15:10:41.221+0000,amun.events,,,,,66.191.136.146,45364.0,110.0,172.31.13.124,initial,,,,,,,
548c36629f8c6d3afa82fcd0,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-12-13T12:51:46.865+0000,amun.events,,,,,178.32.7.40,43113.0,80.0,172.31.14.66,initial,,,,,,,
56a8d16f9f8c6d649a31fff3,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-01-27T14:17:19.586+0000,dionaea.connections,,,,,5.189.191.178,56997.0,99.0,162.244.30.100,reject,pcap,,,,,tcp,
54f34d499f8c6d649a2760e6,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-01T17:32:57.246+0000,amun.events,,,,,60.169.38.218,57012.0,3389.0,172.31.13.124,initial,,,,,,,
584d76009f8c6d649a37c1dd,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T15:51:28.629+0000,dionaea.connections,,,,,163.172.67.30,51892.0,32352.0,162.244.30.100,reject,pcap,,,,,tcp,
555624819f8c6d649a2a8996,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-15T16:53:21.105+0000,amun.events,,,,,66.191.136.146,63480.0,110.0,172.31.13.124,initial,,,,,,,
5859e8999f8c6d649a3aa9d2,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-21T02:27:37.301+0000,dionaea.connections,,,,,185.40.4.91,49527.0,94.0,162.244.30.100,reject,pcap,,,,,tcp,
585844069f8c6d649a39ebee,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-19T20:33:10.269+0000,dionaea.connections,,,,,::ffff:185.40.4.65,5071.0,5060.0,::,connect,SipCall,,,,,udp,
54493c9c9f8c6d41306d4232,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-23T17:36:28.660+0000,amun.events,,,,,1.34.22.39,3443.0,3128.0,172.31.14.66,initial,,,,,,,
5851bf109f8c6d649a392133,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-14T21:52:16.600+0000,dionaea.connections,,,,,175.180.143.70,44841.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
54ac78d99f8c6d3afa836e00,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-01-07T00:07:53.581+0000,amun.events,,,,,178.32.7.40,59171.0,80.0,172.31.14.66,initial,,,,,,,
5440418e9f8c6d41306cd88d,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-16T22:07:10.066+0000,amun.events,,,,,189.221.142.139,3687.0,139.0,172.31.13.124,initial,,,,,,,
586e29219f8c6d649a3be1d3,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-05T11:08:17.683+0000,dionaea.connections,,,,,74.208.157.197,53955.0,3389.0,162.244.30.100,reject,pcap,,,,,tcp,
55a955f29f8c6d649a2de00f,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-17T19:22:26.935+0000,amun.events,,,,,72.80.153.99,54260.0,3389.0,172.31.13.124,initial,,,,,,,
5568f8599f8c6d649a2b5e31,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-29T23:38:01.520+0000,dionaea.connections,,,,,::ffff:202.96.188.150,2907.0,3306.0,::ffff:162.244.30.100,accept,mysqld,,,,,tcp,
54f9d5189f8c6d649a278857,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-06T16:26:00.322+0000,amun.events,,,,,200.53.148.143,54936.0,25.0,172.31.13.124,initial,,,,,,,
562ce2d49f8c6d649a2fb49a,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-10-25T14:10:28.663+0000,dionaea.connections,,,,,58.218.205.80,39887.0,3128.0,162.244.30.100,reject,pcap,,,,,tcp,
555602499f8c6d649a2a4112,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-15T14:27:21.528+0000,amun.events,,,,,66.191.136.146,53140.0,110.0,172.31.13.124,initial,,,,,,,
55b62d3c9f8c6d649a2e2a4f,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-27T13:08:12.827+0000,dionaea.connections,,,,,199.203.59.120,49782.0,2083.0,162.244.30.100,reject,pcap,,,,,tcp,
588162369f8c6d649a3d2b22,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T01:04:54.889+0000,dionaea.connections,,,,,162.254.205.73,40355.0,28185.0,162.244.30.100,reject,pcap,,,,,tcp,
579069cc9f8c6d649a33c1de,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-07-21T06:21:00.028+0000,dionaea.connections,,,,,180.97.106.161,54213.0,3128.0,162.244.30.100,reject,pcap,,,,,tcp,
58517e2f9f8c6d649a39196f,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-14T17:15:27.498+0000,dionaea.connections,,,,,114.35.24.125,22779.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
5882207c9f8c6d649a3db140,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T14:36:44.854+0000,dionaea.connections,,,,,162.254.205.73,40355.0,59760.0,162.244.30.100,reject,pcap,,,,,tcp,
550731639f8c6d649a27eb16,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-16T19:39:15.232+0000,dionaea.connections,,,,,61.160.213.32,47010.0,3128.0,162.244.30.100,reject,pcap,,,,,tcp,
551350b09f8c6d649a287252,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-26T00:20:00.825+0000,amun.events,,,,,218.65.131.20,54003.0,3128.0,172.31.13.124,initial,,,,,,,
585d6ebe9f8c6d649a3ae31b,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-23T18:36:46.195+0000,dionaea.connections,,,,,211.198.228.106,15281.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
54842b979f8c6d41306eb319,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-12-07T10:27:35.537+0000,amun.events,,,,,50.243.3.241,64263.0,25.0,172.31.13.124,initial,,,,,,,
57551e779f8c6d649a326fec,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-06-06T06:55:51.216+0000,dionaea.connections,,,,,186.113.162.123,51804.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
57bc3a809f8c6d649a34db93,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-23T11:58:56.880+0000,dionaea.connections,,,,,123.187.83.12,54440.0,1993.0,162.244.30.100,reject,pcap,,,,,tcp,
552332739f8c6d649a28e6f1,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-04-07T01:27:15.826+0000,amun.events,,,,,222.186.56.21,3369.0,3389.0,172.31.13.124,initial,,,,,,,
5593b2449f8c6d649a2d2dbb,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-01T09:26:28.148+0000,amun.events,,,,,198.154.63.131,50750.0,80.0,172.31.13.124,initial,,,,,,,
54594d8f9f8c6d41306db5dd,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-11-04T22:05:03.676+0000,amun.events,,,,,114.228.23.139,33358.0,23.0,172.31.14.66,initial,,,,,,,
585176f89f8c6d649a3914bd,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-14T16:44:40.980+0000,dionaea.connections,,,,,220.132.66.67,18713.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
543a493c9f8c6d41306cb2d0,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-12T09:26:20.969+0000,amun.events,,,,,211.64.8.210,5427.0,3389.0,172.31.13.124,initial,,,,,,,
588200779f8c6d649a3d99c0,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T12:20:07.788+0000,dionaea.connections,,,,,162.254.205.73,40355.0,14343.0,162.244.30.100,reject,pcap,,,,,tcp,
584d66da9f8c6d649a370b13,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T14:46:50.867+0000,dionaea.connections,,,,,163.172.67.30,48016.0,11934.0,162.244.30.100,reject,pcap,,,,,tcp,
543872879f8c6d41306caa0b,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-10T23:57:59.125+0000,amun.events,,,,,54.169.67.18,50582.0,443.0,172.31.14.66,initial,,,,,,,
5854eb8c9f8c6d649a3960aa,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-17T07:38:52.641+0000,dionaea.connections,,,,,118.39.103.193,47786.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
555608059f8c6d649a2a4d39,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-05-15T14:51:49.062+0000,amun.events,,,,,66.191.136.146,57532.0,110.0,172.31.13.124,initial,,,,,,,
5630a3339f8c6d649a2fbdd5,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-10-28T10:28:03.052+0000,dionaea.connections,,,,,::ffff:194.63.143.51,5147.0,5060.0,::,connect,SipCall,,,,,udp,
57a0c2cc9f8c6d649a342625,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-02T15:57:00.121+0000,dionaea.connections,,,,,::ffff:111.72.252.91,50911.0,3306.0,::ffff:162.244.30.100,accept,mysqld,,,,,tcp,
54357eee9f8c6d41306bc997,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-08T18:14:06.729+0000,amun.events,,,,,61.153.106.24,37034.0,135.0,172.31.13.124,initial,,,,,,,
5658cb5d9f8c6d649a30a328,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-27T21:30:05.262+0000,dionaea.connections,,,,,::ffff:5.152.222.194,5071.0,5060.0,::,connect,SipCall,,,,,udp,
55762be29f8c6d649a2c0177,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-08T23:57:22.234+0000,amun.events,,,,,23.251.203.98,46136.0,23.0,172.31.13.124,initial,,,,,,,
584d6b0c9f8c6d649a373603,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T15:04:44.936+0000,dionaea.connections,,,,,163.172.67.30,49099.0,16577.0,162.244.30.100,reject,pcap,,,,,tcp,
55a591339f8c6d649a2dc1a0,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-14T22:46:11.765+0000,dionaea.connections,,,,,75.83.16.26,33386.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
543552d39f8c6d41306b8f09,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-08T15:05:55.957+0000,amun.events,,,,,61.153.106.24,37027.0,135.0,172.31.13.124,initial,,,,,,,
568599b09f8c6d649a317536,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-12-31T21:10:08.984+0000,dionaea.connections,,,,,::ffff:85.25.207.170,5195.0,5060.0,::,connect,SipSession,,,,,udp,
586636a59f8c6d649a3b6496,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-30T10:27:49.491+0000,dionaea.connections,,,,,190.0.4.82,27801.0,23231.0,162.244.30.100,reject,pcap,,,,,tcp,
584d687d9f8c6d649a371cc4,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T14:53:49.081+0000,snort.alerts,,,,,163.172.67.30,,,162.244.30.100,Misc activity,ICMP,3,1:486:4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
54caf7619f8c6d649a26707b,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-01-30T03:15:45.909+0000,amun.events,,,,,71.179.27.162,3144.0,3128.0,172.31.14.66,initial,,,,,,,
54f86f099f8c6d649a277f7b,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-05T14:58:17.862+0000,amun.events,,,,,2.5.221.75,2842.0,445.0,172.31.13.124,initial,,,,,,,
584d8c6e9f8c6d649a38da62,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T17:27:10.728+0000,snort.alerts,,,,,163.172.67.30,,,162.244.30.100,Misc activity,ICMP,3,1:486:4,ICMP Destination Unreachable Communication with Destination Host is Administratively Prohibited,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
57ca56e99f8c6d649a353492,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-09-03T04:51:53.610+0000,dionaea.connections,,,,,::ffff:173.0.156.87,5071.0,5060.0,::,connect,SipCall,,,,,udp,
5849e8209f8c6d649a3675d8,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-08T23:09:20.873+0000,dionaea.connections,,,,,183.94.21.84,22224.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
57e474d39f8c6d649a35ea8e,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-09-23T00:18:27.855+0000,dionaea.connections,,,,,187.120.213.6,55849.0,4028.0,162.244.30.100,reject,pcap,,,,,tcp,
58af12b69f8c6d649a3ef174,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-02-23T16:49:58.589+0000,dionaea.connections,,,,,92.39.68.139,14089.0,22.0,162.244.30.100,reject,pcap,,,,,tcp,
57a357dd9f8c6d649a343db8,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-04T14:57:33.331+0000,snort.alerts,,,,,0.0.0.0,,,255.255.255.255,Potentially Bad Traffic,UDP,2,1:527:8,BAD-TRAFFIC same SRC/DST,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
5858742a9f8c6d649a3a1e11,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-19T23:58:34.589+0000,dionaea.connections,,,,,::ffff:185.40.4.65,5074.0,5060.0,::,connect,SipSession,,,,,udp,
57a2bfca9f8c6d649a343b6a,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-04T04:08:42.562+0000,dionaea.connections,,,,,208.100.26.228,53261.0,587.0,162.244.30.100,reject,pcap,,,,,tcp,
55712b349f8c6d649a2bd4a9,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-05T04:53:08.675+0000,amun.events,,,,,76.169.97.213,43615.0,23.0,172.31.14.66,initial,,,,,,,
55b5328a9f8c6d649a2e2983,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-26T19:18:34.540+0000,dionaea.connections,,,,,218.77.79.38,48189.0,1521.0,162.244.30.100,reject,pcap,,,,,tcp,
5599e4799f8c6d649a2d7562,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-06T02:14:17.152+0000,amun.events,,,,,185.25.151.159,49970.0,3128.0,172.31.13.124,initial,,,,,,,
58b258a69f8c6d649a3f19d3,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-02-26T04:25:10.000+0000,dionaea.connections,,,,,184.105.247.226,39365.0,27017.0,162.244.30.100,reject,pcap,,,,,tcp,
55bb11079f8c6d649a2e3a43,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-31T06:09:11.800+0000,dionaea.connections,,,,,::ffff:199.168.141.86,5081.0,5060.0,::,connect,SipSession,,,,,udp,
54948aea9f8c6d3afa832d2b,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-12-19T20:30:34.647+0000,amun.events,,,,,216.224.229.236,56954.0,25.0,172.31.13.124,initial,,,,,,,
58727bc49f8c6d649a3c3b3c,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-08T17:49:56.382+0000,dionaea.connections,,,,,::ffff:123.184.16.123,11330.0,3306.0,::ffff:162.244.30.100,accept,mysqld,,,,,tcp,
546a5da29f8c6d41306e0b48,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2014-11-17T20:42:10.486+0000,amun.events,,,,,122.224.9.20,1097.0,3389.0,172.31.14.66,initial,,,,,,,
578427409f8c6d649a33ab00,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-07-11T23:09:52.080+0000,dionaea.connections,,,,,115.165.202.179,50902.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
553eb2f99f8c6d649a2989d8,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-04-27T22:06:49.919+0000,amun.events,,,,,218.65.131.13,59091.0,3128.0,172.31.14.66,initial,,,,,,,
584d7c979f8c6d649a381777,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T16:19:35.835+0000,dionaea.connections,,,,,163.172.67.30,53592.0,42725.0,162.244.30.100,reject,pcap,,,,,tcp,
5576a4d69f8c6d649a2c040c,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-09T08:33:26.022+0000,amun.events,,,,,174.97.184.77,39611.0,23.0,172.31.13.124,initial,,,,,,,
55e2b1649f8c6d649a2e95e9,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-08-30T07:31:48.107+0000,dionaea.connections,,,,,222.186.56.32,6000.0,122.0,162.244.30.100,reject,pcap,,,,,tcp,
58588cab9f8c6d649a3a3846,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-20T01:43:07.770+0000,dionaea.connections,,,,,::ffff:185.40.4.65,5074.0,5060.0,::,connect,SipSession,,,,,udp,
588350419f8c6d649a3e78be,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-21T12:12:49.522+0000,dionaea.connections,,,,,162.254.205.73,40028.0,56306.0,162.244.30.100,reject,pcap,,,,,tcp,
54357e349f8c6d41306bc916,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-08T18:11:00.975+0000,amun.events,,,,,61.153.106.24,12579.0,135.0,172.31.13.124,initial,,,,,,,
54bd59969f8c6d3afa83a447,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-01-19T19:23:02.254+0000,amun.events,,,,,66.240.236.119,48654.0,1023.0,172.31.14.66,initial,,,,,,,
55262a3e9f8c6d649a28ee86,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-04-09T07:29:02.613+0000,amun.events,,,,,94.127.190.36,54957.0,80.0,172.31.14.66,initial,,,,,,,
54360de89f8c6d41306c8905,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-09T04:24:08.868+0000,amun.events,,,,,61.153.106.24,21711.0,135.0,172.31.13.124,initial,,,,,,,
585229d89f8c6d649a392968,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-15T05:27:52.572+0000,dionaea.connections,,,,,220.134.231.60,10798.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
5658835e9f8c6d649a308f40,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-27T16:22:54.224+0000,dionaea.connections,,,,,::ffff:88.150.252.176,5080.0,5060.0,::,connect,SipSession,,,,,udp,
58822cea9f8c6d649a3db821,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-20T15:29:46.287+0000,dionaea.connections,,,,,162.254.205.73,40355.0,46553.0,162.244.30.100,reject,pcap,,,,,tcp,
55a9a6979f8c6d649a2dee10,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-07-18T01:06:31.397+0000,amun.events,,,,,72.80.153.99,62755.0,3389.0,172.31.14.66,initial,,,,,,,
584e595b9f8c6d649a38e973,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-12T08:01:31.868+0000,dionaea.connections,,,,,222.186.34.119,26496.0,8080.0,162.244.30.100,reject,pcap,,,,,tcp,
58731e019f8c6d649a3c4e36,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-09T05:22:09.353+0000,dionaea.connections,,,,,115.186.243.60,43860.0,30.0,162.244.30.100,reject,pcap,,,,,tcp,
56363f2f9f8c6d649a2fcdee,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-01T16:34:55.586+0000,dionaea.connections,,,,,222.186.56.32,6000.0,5901.0,162.244.30.100,reject,pcap,,,,,tcp,
565894cc9f8c6d649a3093cc,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-27T17:37:16.567+0000,dionaea.connections,,,,,::ffff:88.150.252.176,5070.0,5060.0,::,connect,SipSession,,,,,udp,
565230f49f8c6d649a302b9b,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-22T21:17:40.102+0000,dionaea.connections,,,,,122.137.231.24,24530.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
543e6bde9f8c6d41306cd023,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-10-15T12:43:10.362+0000,amun.events,,,,,37.203.214.248,2491.0,110.0,172.31.13.124,initial,,,,,,,
5766e35e9f8c6d649a32dbba,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-06-19T18:24:30.954+0000,dionaea.connections,,,,,::ffff:180.97.239.31,2749.0,3306.0,::ffff:162.244.30.100,accept,mysqld,,,,,tcp,
58b217de9f8c6d649a3f13a4,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-02-25T23:48:46.562+0000,dionaea.connections,,,,,::ffff:62.210.245.31,41254.0,5060.0,::,connect,SipSession,,,,,udp,
584d7d439f8c6d649a381fb6,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T16:22:27.937+0000,dionaea.connections,,,,,163.172.67.30,53759.0,43750.0,162.244.30.100,reject,pcap,,,,,tcp,
57792a109f8c6d649a336271,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-07-03T15:06:56.607+0000,dionaea.connections,,,,,80.87.205.246,53795.0,561.0,162.244.30.100,reject,pcap,,,,,tcp,
56607fdc9f8c6d649a30bf0c,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-12-03T17:46:04.349+0000,dionaea.connections,,,,,58.218.204.225,35417.0,3128.0,162.244.30.100,reject,pcap,,,,,tcp,
588310bd9f8c6d649a3e4b46,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2017-01-21T07:41:49.906+0000,dionaea.connections,,,,,162.254.205.73,40028.0,21295.0,162.244.30.100,reject,pcap,,,,,tcp,
57ac26d29f8c6d649a347bb4,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-11T07:18:42.454+0000,dionaea.connections,,,,,182.74.248.239,3115.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
57b003429f8c6d649a349167,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-14T05:36:02.175+0000,dionaea.connections,,,,,::ffff:5.189.189.225,5070.0,5060.0,::,connect,SipCall,,,,,udp,
57c2b3ed9f8c6d649a3508f8,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-28T09:50:37.373+0000,dionaea.connections,,,,,37.29.82.174,4935.0,3389.0,162.244.30.100,reject,pcap,,,,,tcp,
56513b829f8c6d649a302aa2,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-22T03:50:26.288+0000,dionaea.connections,,,,,59.57.229.137,41055.0,23.0,162.244.30.100,reject,pcap,,,,,tcp,
56577f149f8c6d649a303f04,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-11-26T21:52:20.855+0000,dionaea.connections,,,,,::ffff:5.152.222.194,5071.0,5060.0,::,connect,SipSession,,,,,udp,
56287ead9f8c6d649a2f7c0e,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-10-22T06:14:05.732+0000,dionaea.connections,,,,,::ffff:5.152.222.194,5070.0,5060.0,::,connect,SipSession,,,,,udp,
5859e4a29f8c6d649a3aa92c,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-21T02:10:42.044+0000,dionaea.connections,,,,,121.186.14.103,5104.0,2323.0,162.244.30.100,reject,pcap,,,,,tcp,
54a0d22a9f8c6d3afa834d90,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2014-12-29T04:01:46.430+0000,amun.events,,,,,222.186.43.101,4880.0,80.0,172.31.13.124,initial,,,,,,,
57710f739f8c6d649a33242b,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,True,2016-06-27T11:35:15.844+0000,snort.alerts,,,,,0.0.0.0,,,255.255.255.255,Potentially Bad Traffic,UDP,2,1:527:8,BAD-TRAFFIC same SRC/DST,3cc23d7a-c1ba-11e4-9ee4-0a0b6e7c3e9e,,
553780569f8c6d649a293cd2,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-04-22T11:04:54.031+0000,amun.events,,,,,198.101.193.22,36428.0,25.0,172.31.14.66,initial,,,,,,,
584d81c79f8c6d649a385bbe,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-11T16:41:43.508+0000,dionaea.connections,,,,,163.172.67.30,54915.0,50865.0,162.244.30.100,reject,pcap,,,,,tcp,
557aac0c9f8c6d649a2c2ae6,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-12T09:53:16.651+0000,dionaea.connections,,,,,::ffff:199.48.164.168,5071.0,5060.0,::,connect,SipSession,,,,,udp,
553be89e9f8c6d649a296cc8,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-04-25T19:18:54.693+0000,amun.events,,,,,198.101.193.22,45317.0,25.0,172.31.13.124,initial,,,,,,,
57b4fb259f8c6d649a34accf,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-08-18T00:02:45.303+0000,dionaea.connections,,,,,113.108.10.31,45493.0,8161.0,162.244.30.100,reject,pcap,,,,,tcp,
55882cfb9f8c6d649a2caf80,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-06-22T15:42:51.394+0000,amun.events,,,,,79.165.146.218,35562.0,23.0,172.31.14.66,initial,,,,,,,
54ec517c9f8c6d649a27491f,5bf781dc-4726-11e4-9ee4-0a0b6e7c3e9e,True,2015-02-24T10:25:00.151+0000,amun.events,,,,,27.210.93.55,34590.0,23.0,172.31.14.66,initial,,,,,,,
5845462f9f8c6d649a3637da,a13907c8-c1c1-11e4-9ee4-0a0b6e7c3e9e,True,2016-12-05T10:49:19.863+0000,dionaea.connections,,,,,117.214.19.5,18754.0,7547.0,162.244.30.100,reject,pcap,,,,,tcp,
5519d84b9f8c6d649a289b3a,eb030eb8-3c69-11e4-9ee4-0a0b6e7c3e9e,True,2015-03-30T23:12:11.330+0000,amun.events,,,,,221.192.199.54,3754.0,3389.0,172.31.13.124,initial,,,,,,,
